adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,belongs_to_collection,budget,genres,homepage,imdb_id,origin_country,production_companies,production_countries,revenue,runtime,spoken_languages,status,tagline
False,/qegwTsiVjrNY9nwkwzLJQ5r4204.jpg,"[35, 14, 878]",416494,en,Status Update,"After being uprooted by his parents' separation and unable to fit into his new hometown, a teenager stumbles upon a magical app that causes his social media updates to come true.",33.79,/E4twRNScyq3g6tRpvK6X8LdD1z.jpg,2018-02-09,Status Update,False,7.284,537,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",http://statusupdatemovie.co.uk,tt5692390,['US'],"[{'id': 6626, 'logo_path': '/A1BnMoWjzjOrjzpWimyBQkf84mS.png', 'name': 'Voltage Pictures', 'origin_country': 'US'}]",[],416178,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Imagine if every time you updated your status your dreams came true
False,/noNMHp461qETqftTGRC4xJtJ8Pf.jpg,"[28, 53]",454615,en,Black Water,"A deep cover operative awakens to find himself imprisoned on a submarine. With the help of a fellow prisoner and an amateur agent, he must race against the clock to escape the vessel and expose who set him up.",26.073,/tIcZAB5AmRN8fIDXfDZ2aUok9qa.jpg,2018-05-18,Black Water,False,5.5,250,,4000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,tt5622412,"['CA', 'US']","[{'id': 92109, 'logo_path': '/1wOgBio7WGOskOAQ2aTvtCHAdm8.png', 'name': ""Dawn's Light"", 'origin_country': 'US'}, {'id': 23283, 'logo_path': '/AcLUyHmOpEFvYkCJKLiLoLI6NFr.png', 'name': 'Rodin Entertainment', 'origin_country': 'US'}, {'id': 68373, 'logo_path': None, 'name': 'Underdogg Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",0,105,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Some secrets never surface
False,/hO1oTBGNxO5fBKVEuWnSpICJH7c.jpg,"[27, 53]",424139,en,Halloween,"Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",31.705,/f7JAX5EGk4GgsEnus6OxyzwpFp7.jpg,2018-10-18,Halloween,False,6.557,4764,"{'id': 91361, 'name': 'Halloween Collection', 'poster_path': '/uCIMY95aqKEwIEwNuFq42UQkY9f.jpg', 'backdrop_path': '/d6uWYZe7h7M3F7h4IBjO1jgIkMh.jpg'}",10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://www.halloweenmovie.com,tt1502407,['US'],"[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 3172, 'logo_path': '/rzKluDcRkIwHZK2pHsiT667A2Kw.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}, {'id': 15822, 'logo_path': '/fNHvjC0DGO46kz7GFYRoWo91lcY.png', 'name': 'Trancas International Films', 'origin_country': 'US'}, {'id': 20848, 'logo_path': '/xfQxrdf3WumiLoaMS2F3xWO6nKF.png', 'name': 'Rough House Pictures', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",259939869,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Face Your Fate.
False,/rm2oMykm5nX6SzXFr7TGHkO6r8Z.jpg,"[12, 878]",428078,en,Mortal Engines,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",34.923,/gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg,2018-11-27,Mortal Engines,False,6.2,4721,,100000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.mortalengines.com,tt1571234,"['NZ', 'US']","[{'id': 1938, 'logo_path': '/Tmc9JLmLPTSQUgsMP4BjCN8Off.png', 'name': 'Scholastic Productions', 'origin_country': 'US'}, {'id': 105645, 'logo_path': None, 'name': 'Silvertongue Films', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 11, 'logo_path': '/6FAuASQHybRkZUk08p9PzSs9ezM.png', 'name': 'WingNut Films', 'origin_country': 'NZ'}, {'id': 2531, 'logo_path': '/9MfCJ2G6Nrf9yyRj4tAgPmMiDcn.png', 'name': 'MRC', 'origin_country': 'US'}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",83869818,128,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Some scars never heal
False,/x5EUEv1N9g4BCX9GQXKvv3nqMVo.jpg,"[10752, 18, 28, 36]",429351,en,12 Strong,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,39.104,/aJ9p9mYn4MnPUQnrbqzblmVHoL.jpg,2018-01-18,12 Strong,False,6.3,2974,,35000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",https://12strongmovie.com,tt1413492,['US'],"[{'id': 79529, 'logo_path': '/gVN3k8emmKy4iV4KREWcCtxusZK.png', 'name': 'Torridon Films', 'origin_country': 'US'}, {'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 33681, 'logo_path': '/dHx2nsV9AC7IBlKN2dk1FDImvOz.png', 'name': 'Black Label Media', 'origin_country': 'US'}, {'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 101829, 'logo_path': '/8IOjCvgjq0zTrtP91cWD3kL2jMK.png', 'name': '16:14 Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",67450815,130,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The declassified true story of the horse soldiers
False,/skauHPLA4so9PqOuu3jhWmiWnFd.jpg,"[28, 12, 14]",297802,en,Aquaman,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",41.683,/ufl63EFcc5XpByEV2Ecdw6WJZAI.jpg,2018-12-07,Aquaman,False,6.881,14163,"{'id': 573693, 'name': 'Aquaman Collection', 'poster_path': '/jhD3r3Jy2PcyKcyjWXFixesLz2p.jpg', 'backdrop_path': '/ieX3uWD8G1OFkATC1LCi5Xw2YlX.jpg'}",160000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",https://www.warnerbros.com/movies/aquaman,tt1477834,['US'],"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 11565, 'logo_path': '/S74cHHbIrdmb5M51Pft72Uo9Gz.png', 'name': 'The Safran Company', 'origin_country': 'US'}, {'id': 128064, 'logo_path': '/13F3Jf7EFAcREU0xzZqJnVnyGXu.png', 'name': 'DC Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1152028393,143,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Home is calling.
False,/31HKH7MpovHT4bTvMpnwbWl1d1G.jpg,"[28, 53, 27]",467938,fr,Revenge,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.,35.523,/AbWKFxt459cWYTNPTcbpB0i2hQp.jpg,2018-02-07,Revenge,False,6.5,1806,,2900000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,tt6738136,['FR'],"[{'id': 58668, 'logo_path': '/fQuxB2LBtBXObebsSWA17sW8zFT.png', 'name': 'M.E.S. Productions', 'origin_country': 'FR'}, {'id': 8906, 'logo_path': '/c5MDqS2UYtK0pTQqtYow7LSBLcS.png', 'name': 'Monkey Pack Films', 'origin_country': 'FR'}, {'id': 102874, 'logo_path': '/3oHMY8bVdqo8c9KSQw1ehMc0o3V.png', 'name': 'Charades', 'origin_country': 'FR'}, {'id': 92840, 'logo_path': '/4LyDs7gsAMq5sg3fPjUa1P52emj.png', 'name': 'Logical Pictures', 'origin_country': 'FR'}, {'id': 7561, 'logo_path': '/yWTuzkQnp4NCS7fDVd5vzgLjoux.png', 'name': 'Nexus Factory', 'origin_country': 'BE'}, {'id': 19037, 'logo_path': '/tceh2aAORA5JxIZSLQ1GkzTBZDL.png', 'name': 'uMedia', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",938055,109,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Why do women always have to put up a fight?
False,/wj9ZO23fQvnGMj70AroqjUPRkU5.jpg,"[27, 53, 9648]",505058,en,Unfriended: Dark Web,"​When a 20-something finds a cache of hidden files on his new laptop, he and his friends are unwittingly thrust into the depths of the dark web. They soon discover someone has been watching their every move and will go to unimaginable lengths to protect the dark web.",26.063,/nOXuOeD07nZPT29IgiGT0S8PZH.jpg,2018-07-19,Unfriended: Dark Web,False,6.3,1532,"{'id': 506355, 'name': 'Unfriended Collection', 'poster_path': '/s0BgrjsM6UFQQW2x16qYGwL8QHA.jpg', 'backdrop_path': '/wtyxKqJPIQVZxjHduFuT1TAOSul.jpg'}",1000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",http://www.unfriended-darkweb.com,tt4761916,['US'],"[{'id': 73625, 'logo_path': '/7EXbyLJBKifYXWZgOjR5M3qhyei.png', 'name': 'BH Tilt', 'origin_country': 'US'}, {'id': 109501, 'logo_path': '/4dtmZKPLHzIALpGbdeSNX6Rw1p3.png', 'name': 'Bazelevs Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",16000000,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Death wants some face time.
False,/l2ji4YiNSPBV69WjGBgU0gCvRqy.jpg,"[14, 12, 10751]",426543,en,The Nutcracker and the Four Realms,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",25.92,/9vPDY8e7YxLwgVum7YZIUJbr4qc.jpg,2018-10-26,The Nutcracker and the Four Realms,False,6.1,2152,,120000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",https://movies.disney.com/the-nutcracker-and-the-four-realms,tt5523010,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 1557, 'logo_path': '/ccz9bqCu3jSFKbPFnfWmjAKZLBL.png', 'name': 'The Mark Gordon Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",173961069,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Let the mystery unfold.
False,/qrtRKRzoNkf5vemO9tJ2Y4DrHxQ.jpg,"[14, 12]",338952,en,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",29.867,/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg,2018-11-14,Fantastic Beasts: The Crimes of Grindelwald,False,6.9,10890,"{'id': 435259, 'name': 'Fantastic Beasts Collection', 'poster_path': '/wsVseA7i3FqX24m26Z2gD3EtH4l.jpg', 'backdrop_path': '/oTAuBBcUiUBNKxurftOmEAoye0a.jpg'}",200000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",http://www.fantasticbeasts.com,tt4123430,"['US', 'GB']","[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",654900000,134,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Fate of one. Future of all.
False,/b9qGMCOrMbxUjD6xDAYPoIPnYcC.jpg,"[16, 28, 12, 14]",505262,ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",44.574,/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg,2018-08-03,My Hero Academia: Two Heroes,False,7.919,1014,"{'id': 1189668, 'name': 'My Hero Academia Collection', 'poster_path': '/xTlc93PezcZHMcvmAtPL3cyX0yE.jpg', 'backdrop_path': '/ycLH9wpQw3vBHr7glNCvppQiLIf.jpg'}",12000000,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,tt7745068,['JP'],"[{'id': 2849, 'logo_path': '/cN3JNIKawjOMtfk0GBVIbsx69bg.png', 'name': 'BONES', 'origin_country': 'JP'}, {'id': 11727, 'logo_path': '/cIMyE9cw1W4kMFGxmC17HKTnVz9.png', 'name': 'Yomiuri Telecasting Corporation', 'origin_country': 'JP'}, {'id': 2918, 'logo_path': '/gyEWUBWwqrm3H5T2hkERD9LxpOq.png', 'name': 'Shueisha', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 1778, 'logo_path': '/b5rT6VbYza3LyfltCmz1OcqzWJM.png', 'name': 'dentsu', 'origin_country': 'JP'}, {'id': 648, 'logo_path': '/s811As3dkcqSgl4nEWEVYfJVVxh.png', 'name': 'Sony Music Entertainment', 'origin_country': 'JP'}, {'id': 3466, 'logo_path': '/lmCg0zarmM52wrmsZRUY0QlPKLh.png', 'name': 'movic', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",27507549,96,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Who is your hero?
False,/ojHCeDULAkQK25700fhRU75Tur2.jpg,"[878, 12, 28]",348350,en,Solo: A Star Wars Story,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",30.06,/4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg,2018-05-15,Solo: A Star Wars Story,False,6.556,8602,"{'id': 1415515, 'name': 'A Star Wars Story collection', 'poster_path': '/cQvGyyBOUECAdVN9nZsZtWueKwR.jpg', 'backdrop_path': None}",250000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",https://www.starwars.com/films/solo,tt3778644,['US'],"[{'id': 1, 'logo_path': '/tlVSws0RvvtPBwViUyOFAO0vcQS.png', 'name': 'Lucasfilm Ltd.', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",392952373,135,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Never tell him the odds.
False,/qegwTsiVjrNY9nwkwzLJQ5r4204.jpg,"[35, 14, 878]",416494,en,Status Update,"After being uprooted by his parents' separation and unable to fit into his new hometown, a teenager stumbles upon a magical app that causes his social media updates to come true.",33.79,/E4twRNScyq3g6tRpvK6X8LdD1z.jpg,2018-02-09,Status Update,False,7.284,537,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",http://statusupdatemovie.co.uk,tt5692390,['US'],"[{'id': 6626, 'logo_path': '/A1BnMoWjzjOrjzpWimyBQkf84mS.png', 'name': 'Voltage Pictures', 'origin_country': 'US'}]",[],416178,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Imagine if every time you updated your status your dreams came true
False,/sHNC8hjAu4ZKXYhG3cp8ghRZ02B.jpg,"[27, 10752, 878]",438799,en,Overlord,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",33.66,/l76Rgp32z2UxjULApxGXAPpYdAP.jpg,2018-11-01,Overlord,False,6.7,2881,,38000000,"[{'id': 27, 'name': 'Horror'}, {'id': 10752, 'name': 'War'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.overlordmovie.com,tt4530422,['US'],"[{'id': 11461, 'logo_path': '/p9FoEt5shEKRWRKVIlvFaEmRnun.png', 'name': 'Bad Robot', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",41657844,110,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Stop the unstoppable.
False,/eQ5xu2pQ5Kergubto5PbbUzey28.jpg,"[53, 27]",460019,en,Truth or Dare,"A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare.",33.419,/ei2waWQAG8NP244WShIFgGu9IOu.jpg,2018-04-12,Truth or Dare,False,5.937,4038,,3500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",http://www.blumhousestruthordare.com,tt6772950,['US'],"[{'id': 3172, 'logo_path': '/rzKluDcRkIwHZK2pHsiT667A2Kw.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",95330493,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"First you play the game, then the game plays you."
False,/jhpsTzbXEu5bkCPmBqxv7vUTjIT.jpg,"[14, 12, 878, 28]",566810,en,Dragon Kingdom,"To save their Kingdom from an army of undead, a group of warriors must travel through the forbidden lands fighting the fearsome beasts that call The Dark Kingdom their home.",32.78,/4kWGZYrTqBRsPIsnZmV3DzJtTi9.jpg,2018-11-26,The Dark Kingdom,False,5.75,70,"{'id': 570079, 'name': 'Knights of the Damned Collection', 'poster_path': '/2YwXyze9mVyUyEe5pxN7qI950eb.jpg', 'backdrop_path': '/nDB96VtZgnNmwZWs8I9ZVPEYgAs.jpg'}",126580,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",https://www.highfliersplc.com/product/802/,tt6603378,['GB'],"[{'id': 112579, 'logo_path': None, 'name': 'Grass Temple Films', 'origin_country': 'GB'}, {'id': 112580, 'logo_path': None, 'name': 'High Fliers Films', 'origin_country': ''}, {'id': 27849, 'logo_path': None, 'name': 'Hollywood Vision', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,85,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A fantasy adventure like no other
False,/hgESQ2sK21j22Yode4w99jfwj44.jpg,"[35, 18]",491418,en,Instant Family,"When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",32.485,/xYV1mODz99w7AjKDSQ7h2mzZhVe.jpg,2018-11-13,Instant Family,False,7.5,2980,,48000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://www.instantfamilymovie.com,tt7401588,['US'],"[{'id': 8537, 'logo_path': None, 'name': 'Closest to the Hole Productions', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 8536, 'logo_path': None, 'name': 'Leverage Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",121000000,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Just add chaos, laughter, awkwardness, mistakes, love..."
False,/v4Rvu6BMup3uecXgLjKmxO9SkxK.jpg,"[14, 27]",538858,hi,तुम्बाड,"India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.",32.426,/6qeRFImDskoIRkSCFatqeM2rM3k.jpg,2018-10-12,Tumbbad,False,7.5,257,"{'id': 1357863, 'name': 'Tumbbad Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,tt8239946,['IN'],"[{'id': 18230, 'logo_path': '/la7GdaztdxKjJ22IUKn6zHjKKa0.png', 'name': 'Filmgate Films', 'origin_country': 'SE'}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 112181, 'logo_path': None, 'name': 'Sohum Shah FIlms', 'origin_country': ''}, {'id': 93991, 'logo_path': '/qFcZA3BpKxAsy8QBGlDVc9X1dDy.png', 'name': 'Colour Yellow Productions', 'origin_country': 'IN'}, {'id': 3653, 'logo_path': '/dEpilNgoW7tElN3xacXckHxGXbo.png', 'name': 'Eros International', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",0,113,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'Marathi', 'iso_639_1': 'mr', 'name': ''}]",Released,A Tale of Greed Beyond Fear
False,/gCIB3DdK00DyfwosVGf7pnFFdK3.jpg,"[28, 12, 53]",399402,en,Hunter Killer,"Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.",32.307,/a0j18XNVhP4RcW3wXwsqT0kVoQm.jpg,2018-10-19,Hunter Killer,False,6.893,2189,,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",https://www.hunterkiller.movie,tt1846589,"['FR', 'US']","[{'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 103331, 'logo_path': '/nxkmGpo1Ym74DkBzNtoMz5cl6DJ.png', 'name': 'G-BASE', 'origin_country': 'US'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 112334, 'logo_path': None, 'name': 'Hunter Killer Productions', 'origin_country': ''}, {'id': 20011, 'logo_path': None, 'name': 'SprocketHeads', 'origin_country': ''}, {'id': 100033, 'logo_path': '/74LDJbOFdya1ijNT11uh0mM5eg0.png', 'name': 'Tucker Tooley Entertainment', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/5MYE96QiE5a5oFhXxFb4y8ILSpw.png', 'name': 'Relativity Media', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",31672678,121,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Courage runs deep
False,/9oI4ImMclu3l0OHaK7o9eELfL3l.jpg,"[35, 18]",375785,en,Then Came You,An American hypochondriac who is working as a baggage handler is forced to confront his fears when a British teenager with a terminal illness enlists him to help her carry out her eccentric bucket list.,32.23,/658QP5tmBRUlE5JvxOnnmITfG1F.jpg,2018-12-05,Then Came You,False,7.4,484,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://shoutstudios.shoutfactory.com/then-came-you/,tt4859168,['US'],"[{'id': 10290, 'logo_path': '/imFSHWEIgpk3YjqIMxafZ6BYT9H.png', 'name': 'BCDF Pictures', 'origin_country': 'US'}, {'id': 6626, 'logo_path': '/A1BnMoWjzjOrjzpWimyBQkf84mS.png', 'name': 'Voltage Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,97,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Living in the moment is hard to do alone.
